product_sk,product_id,product_name,brand,sku,category_id,category_name,supplier_id,supplier_name,supplier_type,mrp,selling_price,cost_price,product_rating,total_reviews,product_status,is_returnable,launch_date,effective_start_date,effective_end_date,is_current
329,PROD000340,ASUS Pavallion 3177,ASUS,SKU-ASU-LAP-7903,CAT0009,Laptops,SUP0126,ValuePlus Variety Wholesale,Wholesaler,143866.0,123724.76,81173.04,2.8,5017,OUT_OF_STOCK,true,2024-08-14,2026-06-07,9999-12-31,true
331,PROD000342,The Derma Co body gel 2744,The Derma Co,SKU-THE-HAI-2582,CAT0078,Haircare,SUP0001,Tech Distributors Pvt Ltd,Distributor,36694.0,22383.34,18453.19,3.0,2057,ACTIVE,true,2025-03-06,2026-06-07,9999-12-31,true
340,PROD000351,Adidas C83 616,Adidas,SKU-ADI-FIT-9480,CAT0084,Fitness Equipment,SUP0125,Furniture Freight Yard,Internal Warehouse Supplier,40473.0,25497.99,18168.58,4.1,11289,ACTIVE,false,2024-09-15,2026-06-07,9999-12-31,true
341,PROD000352,Pepe Jeans Regular Fit 4382,Pepe Jeans,SKU-PEP-MEN-6943,CAT0020,Men Clothing,SUP0048,Elegant Silks & Fabrics,Wholesaler,109200.0,91728.0,66291.68,3.4,14675,ACTIVE,true,2024-11-07,2026-06-07,9999-12-31,true
345,PROD000356,Adidas Runner 6154,Adidas,SKU-ADI-FOO-6586,CAT0043,Footwear,SUP0070,ChicBoutique Apparel Seller,Marketplace Seller,114152.0,93604.64,64922.92,3.3,3165,ACTIVE,true,2024-04-05,2026-06-07,9999-12-31,true
358,PROD000369,Realme SoundPro 4123,Realme,SKU-REA-HEA-9728,CAT0012,Headphones,SUP0174,StarB2B Commercial Trading,Wholesaler,91693.0,76105.19,63088.76,4.4,24466,ACTIVE,true,2024-08-26,2026-06-07,9999-12-31,true
365,PROD000377,Noise SoundPro 1887,Noise,SKU-NOI-HEA-6667,CAT0012,Headphones,SUP0117,EverLasting Plastics House,Wholesaler,44882.0,42637.9,30772.74,4.9,32026,ACTIVE,true,2025-11-11,2026-06-07,9999-12-31,true
386,PROD000398,Reebok Zoom 8955,Reebok,SKU-REE-FOO-6603,CAT0043,Footwear,SUP0200,MarineFloat Kayaks & Canoes,Wholesaler,58388.0,37368.32,26140.84,3.5,44801,ACTIVE,true,2026-03-09,2026-06-07,9999-12-31,true
390,PROD000402,JBL Pods 5712,JBL,SKU-JBL-HEA-9155,CAT0012,Headphones,SUP0043,TrendSetter Garments Ltd,Wholesaler,149430.0,132992.7,97095.2,3.8,11256,ACTIVE,true,2023-12-31,2026-06-07,9999-12-31,true
399,PROD000411,Alphax A13 2088,Alphax,SKU-ALP-FIT-6255,CAT0084,Fitness Equipment,SUP0030,CyberShield Device Vendors,Retail Vendor,37848.0,24979.68,16245.85,2.7,26509,ACTIVE,true,2024-09-11,2026-06-07,9999-12-31,true
412,PROD000426,Adidas A13 9869,Adidas,SKU-ADI-FIT-3413,CAT0084,Fitness Equipment,SUP0156,GlowNation Beauty Merchants,Marketplace Seller,12404.0,10791.48,7884.85,4.6,44082,ACTIVE,true,2023-11-16,2026-06-07,9999-12-31,true
415,PROD000429,ASUS Predator 7942,ASUS,SKU-ASU-LAP-5773,CAT0009,Laptops,SUP0011,Omega Mobile Accessories,Marketplace Seller,42469.0,38222.1,27118.15,3.0,493,ACTIVE,true,2025-05-04,2026-06-07,9999-12-31,true
430,PROD000445,Lotus Herbals Acne cream 3633,Lotus Herbals,SKU-LOT-SKI-9528,CAT0071,Skincare,SUP0112,CozyCushion Home Furnishings,Marketplace Seller,6270.0,4702.5,3954.7,2.5,26091,ACTIVE,true,2023-12-23,2026-06-07,9999-12-31,true
431,PROD000446,Samsung Nord 6302,Samsung,SKU-SAM-MOB-3639,CAT0006,Mobiles,SUP0096,KitchenKing Cookware Trading,Wholesaler,108825.0,99030.75,79107.09,4.9,25382,ACTIVE,false,2025-04-27,2026-06-07,9999-12-31,true
460,PROD000475,Apple iPhone 15 pro 9956,Apple,SKU-APP-MOB-2847,CAT0006,Mobiles,SUP0091,SteelLine Culinary Utensils,Distributor,93235.0,75520.35,63256.88,3.1,33739,ACTIVE,true,2023-07-21,2026-06-07,9999-12-31,true
466,PROD000482,Bata Zoom 9019,Bata,SKU-BAT-FOO-8657,CAT0043,Footwear,SUP0174,StarB2B Commercial Trading,Wholesaler,143414.0,133375.02,107966.65,3.2,37704,ACTIVE,true,2025-11-24,2026-06-07,9999-12-31,true
488,PROD000505,Yonex Max-repultion 2426,Yonex,SKU-YON-FIT-8566,CAT0084,Fitness Equipment,SUP0181,WillowCraft Cricket Bats Ltd,Distributor,70258.0,42154.8,28426.73,3.6,3696,ACTIVE,true,2025-02-21,2026-06-07,9999-12-31,true
490,PROD000507,MSI Legion 6036,MSI,SKU-MSI-LAP-1506,CAT0009,Laptops,SUP0149,DermaCare Clinical Supplies,Wholesaler,6477.0,5634.99,4486.01,4.8,5306,ACTIVE,true,2024-09-19,2026-06-07,9999-12-31,true
492,PROD000509,Nike AirMax 3474,Nike,SKU-NIK-FOO-5028,CAT0043,Footwear,SUP0102,Classic Rugs & Carpets,Wholesaler,49993.0,30995.66,24360.65,2.8,45636,OUT_OF_STOCK,true,2025-12-08,2026-06-07,9999-12-31,true
504,PROD000522,Peter England Slim Fit 335,Peter England,SKU-PET-WOM-6681,CAT0032,Women Clothing,SUP0195,Velocity Roller Skates,Retail Vendor,61819.0,51927.96,35786.74,3.8,37140,ACTIVE,true,2024-06-30,2026-06-07,9999-12-31,true
505,PROD000523,Nike Runner 1277,Nike,SKU-NIK-FOO-8776,CAT0043,Footwear,SUP0189,GoalPost Football Logistics,Distributor,60238.0,54816.58,37208.42,4.3,7713,ACTIVE,true,2024-09-01,2026-06-07,9999-12-31,true
525,PROD000545,Peter England Slim Fit 455,Peter England,SKU-PET-WOM-9025,CAT0032,Women Clothing,SUP0015,Vanguard Audio Systems,Retail Vendor,123051.0,89827.23,59225.94,3.0,26463,ACTIVE,true,2023-10-16,2026-06-07,9999-12-31,true
532,PROD000552,HRX Regular Fit 3231,HRX,SKU-HRX-WOM-2885,CAT0032,Women Clothing,SUP0078,Mega Supply Chain Pvt Ltd,Wholesaler,128143.0,76885.8,50413.7,3.3,28842,OUT_OF_STOCK,true,2023-10-31,2026-06-07,9999-12-31,true
533,PROD000553,Samsung Galaxy s17 6026,Samsung,SKU-SAM-MOB-4065,CAT0006,Mobiles,SUP0177,ProFit Gym Equipment Trade,Distributor,72475.0,49283.0,34869.2,3.5,22114,OUT_OF_STOCK,true,2025-12-19,2026-06-07,9999-12-31,true
544,PROD000564,Levis Slim Fit 9873,Levis,SKU-LEV-MEN-9680,CAT0020,Men Clothing,SUP0013,LaserLine Optoelectronics,Distributor,65158.0,56687.46,39056.97,4.7,37341,ACTIVE,true,2025-02-19,2026-06-07,9999-12-31,true
548,PROD000568,Adidas Max-repultion 4430,Adidas,SKU-ADI-FIT-2090,CAT0084,Fitness Equipment,SUP0110,Artisan Woodworks Collective,Retail Vendor,19934.0,16146.54,11353.46,3.3,1645,ACTIVE,true,2024-10-10,2026-06-07,9999-12-31,true
551,PROD000571,Realme Wave 4691,Realme,SKU-REA-HEA-4040,CAT0012,Headphones,SUP0042,Vogue Apparel Wholesale,Wholesaler,95885.0,76708.0,61520.31,4.7,5179,ACTIVE,true,2024-12-15,2026-06-07,9999-12-31,true
552,PROD000572,Clinic plus onion shampoo 2179,Clinic plus,SKU-CLI-HAI-1688,CAT0078,Haircare,SUP0143,OrganicRoots Wellness Hub,Marketplace Seller,144521.0,124288.06,85315.94,3.6,25141,ACTIVE,true,2026-04-08,2026-06-07,9999-12-31,true
581,PROD000603,Mamaearth Matte 2506,Mamaearth,SKU-MAM-SKI-1508,CAT0071,Skincare,SUP0078,Mega Supply Chain Pvt Ltd,Wholesaler,116148.0,70850.28,53355.06,,10011,ACTIVE,true,2025-04-26,2026-06-07,9999-12-31,true
582,PROD000604,Nivia Max-repultion 4036,Nivia,SKU-NIV-FIT-5696,CAT0084,Fitness Equipment,SUP0220,GlobalSourcing Asia-Pac,Distributor,67511.0,64135.45,48063.0,4.2,30062,ACTIVE,true,2024-03-23,2026-06-07,9999-12-31,true
587,PROD000609,Motorola Redmi 4385,Motorola,SKU-MOT-MOB-6874,CAT0006,Mobiles,SUP0001,Tech Distributors Pvt Ltd,Distributor,38568.0,33168.48,20514.88,4.6,37395,ACTIVE,true,2023-11-02,2026-06-07,9999-12-31,true
590,PROD000612,Dell Inspiron 3533,Dell,SKU-DEL-LAP-3978,CAT0009,Laptops,SUP0109,StainlessCraft Heavy Metal,Wholesaler,83898.0,65440.44,52075.72,3.5,16641,ACTIVE,true,2025-05-04,2026-06-07,9999-12-31,true
597,PROD000620,JBL Wave 9798,JBL,SKU-JBL-HEA-2948,CAT0012,Headphones,SUP0030,CyberShield Device Vendors,Retail Vendor,93613.0,69273.62,42519.73,,48771,ACTIVE,true,2025-11-12,2026-06-07,9999-12-31,true
600,PROD000623,H&M Slim Fit 4119,H&M,SKU-H&M-WOM-4868,CAT0032,Women Clothing,SUP0185,CycleSpeed Bicycle Assembly,Distributor,80881.0,66322.42,56151.55,4.0,41763,ACTIVE,true,2024-03-20,2026-06-07,9999-12-31,true
604,PROD000627,H&M Regular Fit 8377,H&M,SKU-H&M-MEN-4024,CAT0020,Men Clothing,SUP0158,ClearSkin Laser & Spa Supply,Distributor,143607.0,101960.97,61529.78,4.2,13710,ACTIVE,true,2025-02-11,2026-06-07,9999-12-31,true
608,PROD000632,Yonex B62 9902,Yonex,SKU-YON-FIT-5975,CAT0084,Fitness Equipment,SUP0062,Signature Label Trading,Distributor,69497.0,60462.39,51111.92,2.9,15958,ACTIVE,true,2025-06-30,2026-06-07,9999-12-31,true
616,PROD000642,Head & shoulder body gel 3925,Head & shoulder,SKU-HEA-HAI-5476,CAT0078,Haircare,SUP0089,Royal Decor & Craft Houses,Distributor,37895.0,35621.3,28813.11,4.5,39568,ACTIVE,true,2025-03-20,2026-06-07,9999-12-31,true
636,PROD000665,HP Predator 9194,HP,SKU-HP-LAP-2902,CAT0009,Laptops,SUP0060,EcoFabric Organic Cotton,Distributor,108226.0,100650.18,73421.45,4.7,27846,ACTIVE,true,2023-07-28,2026-06-07,9999-12-31,true
654,PROD000685,Peter England Relaxed Fit 7328,Peter England,SKU-PET-MEN-6563,CAT0020,Men Clothing,SUP0047,DenimCraft Manufacturing Co,Distributor,54237.0,34711.68,27081.89,3.6,37539,OUT_OF_STOCK,false,2026-03-18,2026-06-07,9999-12-31,true
658,PROD000689,MSI ROG 7695,MSI,SKU-MSI-LAP-8977,CAT0009,Laptops,SUP0109,StainlessCraft Heavy Metal,Wholesaler,103748.0,87148.32,71741.86,4.4,30208,ACTIVE,true,2024-08-26,2026-06-07,9999-12-31,true
669,PROD000700,Lotus Herbals Dewy Glow 5409,Lotus Herbals,SKU-LOT-SKI-6573,CAT0071,Skincare,SUP0219,E-Retail Inventory Solutions,Marketplace Seller,139830.0,97881.0,59542.1,3.6,34868,ACTIVE,true,2025-04-04,2026-06-07,9999-12-31,true
670,PROD000701,Noise Pods 8961,Noise,SKU-NOI-HEA-5337,CAT0012,Headphones,SUP0085,Apparel Sort Center,Internal Warehouse Supplier,21065.0,13481.6,10986.81,4.3,18567,ACTIVE,true,2024-10-28,2026-06-07,9999-12-31,true
672,PROD000703,Motorola Redmi 9557,Motorola,SKU-MOT-MOB-8792,CAT0006,Mobiles,SUP0122,Zodiac Clock Manufacturing,Marketplace Seller,74852.0,62875.68,45802.11,4.2,43863,ACTIVE,false,2025-09-16,2026-06-07,9999-12-31,true
684,PROD000715,Pepe Jeans Relaxed Fit 6196,Pepe Jeans,SKU-PEP-WOM-4127,CAT0032,Women Clothing,SUP0090,ComfortSeating Chair Corp,Wholesaler,41868.0,37681.2,28938.93,4.6,14222,ACTIVE,true,2023-09-07,2026-06-07,9999-12-31,true
692,PROD000724,OnePlus Redmi 3280,OnePlus,SKU-ONE-MOB-8663,CAT0006,Mobiles,SUP0204,SwiftRun Athletic Footwear,Wholesaler,146650.0,130518.5,97830.04,3.8,18359,ACTIVE,true,2024-11-12,2026-06-07,9999-12-31,true
698,PROD000730,Sony Pods 1493,Sony,SKU-SON-HEA-8127,CAT0012,Headphones,SUP0205,GameDay Premium Team Jerseys,Retail Vendor,141840.0,106380.0,80746.88,4.5,3888,ACTIVE,true,2026-04-23,2026-06-07,9999-12-31,true
703,PROD000736,OnePlus infinity 1084,OnePlus,SKU-ONE-MOB-3149,CAT0006,Mobiles,SUP0108,DreamSleep Mattress Co.,Distributor,98282.0,79608.42,61244.46,3.5,41510,ACTIVE,true,2023-12-05,2026-06-07,9999-12-31,true
718,PROD000754,Adidas Sprint 8607,Adidas,SKU-ADI-FOO-4164,CAT0043,Footwear,SUP0098,OakWood Hardwood Furnishings,Distributor,54163.0,37372.47,29383.42,3.3,11896,ACTIVE,true,2024-11-22,2026-06-07,9999-12-31,true
726,PROD000762,Alphax Max-repultion 4205,Alphax,SKU-ALP-FIT-5202,CAT0084,Fitness Equipment,SUP0034,Magna Sound Distribution,Distributor,86229.0,77606.1,55277.21,4.5,36082,ACTIVE,true,2023-09-24,2026-06-07,9999-12-31,true
735,PROD000771,Sony Pods 7510,Sony,SKU-SON-HEA-3513,CAT0012,Headphones,SUP0037,SuperConductor Supply Co,Wholesaler,83592.0,78576.48,66234.92,4.6,29296,ACTIVE,true,2024-01-25,2026-06-07,9999-12-31,true
736,PROD000772,Levis Regular Fit 4702,Levis,SKU-LEV-MEN-3953,CAT0020,Men Clothing,SUP0009,Quantum Semiconductors India,Distributor,57505.0,41978.65,29693.34,2.6,20493,ACTIVE,true,2023-11-20,2026-06-07,9999-12-31,true
742,PROD000778,Cosco Max-repultion 1300,Cosco,SKU-COS-FIT-9585,CAT0084,Fitness Equipment,SUP0053,Monarch Leather Goods,Wholesaler,65327.0,59447.57,37578.88,4.5,20677,ACTIVE,true,2025-01-11,2026-06-07,9999-12-31,true
743,PROD000779,HRX Slim Fit 9803,HRX,SKU-HRX-MEN-5206,CAT0020,Men Clothing,SUP0159,EcoFriendly Bamboo Brushes,Marketplace Seller,80962.0,71246.56,56980.53,4.6,45586,OUT_OF_STOCK,true,2025-07-31,2026-06-07,9999-12-31,true
750,PROD000786,Clinic plus body gel 5321,Clinic plus,SKU-CLI-HAI-4391,CAT0078,Haircare,SUP0085,Apparel Sort Center,Internal Warehouse Supplier,33209.0,23578.39,17154.78,2.8,4529,ACTIVE,true,2024-07-24,2026-06-07,9999-12-31,true
751,PROD000787,Nike Runner 8202,Nike,SKU-NIK-FOO-4114,CAT0043,Footwear,SUP0099,SofaStyles Manufacturing LLP,Wholesaler,78438.0,64319.16,38761.39,3.8,26701,OUT_OF_STOCK,true,2024-12-19,2026-06-07,9999-12-31,true
756,PROD000792,Johnson & Johnson Anti-dendruff 1920,Johnson & Johnson,SKU-JOH-HAI-3307,CAT0078,Haircare,SUP0055,SoleMate Shoe Manufacturers,Wholesaler,9066.0,7162.14,4357.76,3.1,7987,ACTIVE,true,2024-11-10,2026-06-07,9999-12-31,true
758,PROD000794,Clinic plus Anti-dendruff 7174,Clinic plus,SKU-CLI-HAI-6616,CAT0078,Haircare,SUP0034,Magna Sound Distribution,Distributor,97432.0,70151.04,47409.58,4.9,39390,ACTIVE,true,2024-02-23,2026-06-07,9999-12-31,true
765,PROD000801,HP Predator 4657,HP,SKU-HP-LAP-4453,CAT0009,Laptops,SUP0048,Elegant Silks & Fabrics,Wholesaler,72362.0,62954.94,47804.14,4.6,20637,ACTIVE,true,2024-12-20,2026-06-07,9999-12-31,true
787,PROD000825,Wrangler Relaxed Fit 3396,Wrangler,SKU-WRA-MEN-8743,CAT0020,Men Clothing,SUP0090,ComfortSeating Chair Corp,Wholesaler,95431.0,62030.15,43619.51,3.8,32352,ACTIVE,true,2023-07-23,2026-06-07,9999-12-31,true
791,PROD000829,JBL SoundPro 9973,JBL,SKU-JBL-HEA-6722,CAT0012,Headphones,SUP0023,MicroChip Wholesale Depot,Wholesaler,120393.0,108353.7,77373.08,3.7,47242,ACTIVE,true,2024-11-13,2026-06-07,9999-12-31,true
798,PROD000836,Motorola infinity 8055,Motorola,SKU-MOT-MOB-8346,CAT0006,Mobiles,SUP0015,Vanguard Audio Systems,Retail Vendor,104181.0,82302.99,58181.98,2.5,22429,ACTIVE,true,2023-11-28,2026-06-07,9999-12-31,true
800,PROD000838,Mamaearth onion shampoo 1850,Mamaearth,SKU-MAM-HAI-8956,CAT0078,Haircare,SUP0120,PureWater Filter Tech Group,Retail Vendor,37352.0,32496.24,21927.09,5.0,44702,ACTIVE,true,2024-11-07,2026-06-07,9999-12-31,true
811,PROD000849,Alphax A13 1993,Alphax,SKU-ALP-FIT-7800,CAT0084,Fitness Equipment,SUP0171,SmartChoice Online Vendors,Marketplace Seller,115010.0,100058.7,70198.92,4.8,1605,ACTIVE,true,2025-03-08,2026-06-07,9999-12-31,true
818,PROD000856,Boat Pods 3711,Boat,SKU-BOA-HEA-3969,CAT0012,Headphones,SUP0134,PureOrganics Wellness Corp,Distributor,34669.0,29468.65,17709.8,3.2,4837,ACTIVE,false,2024-03-13,2026-06-07,9999-12-31,true
821,PROD000859,Samsung iPhone 15 pro 7471,Samsung,SKU-SAM-MOB-4498,CAT0006,Mobiles,SUP0006,Nexus Digital Wholesalers LLP,Wholesaler,45273.0,34860.21,25965.34,3.6,9897,DISCONTINUED,true,2023-07-05,2026-06-07,9999-12-31,true
859,PROD000897,Xiaomi iPhone 12 7826,Xiaomi,SKU-XIA-MOB-5244,CAT0006,Mobiles,SUP0198,RuggedTerrain Outdoor Boots,Distributor,24366.0,18518.16,13073.68,3.8,18724,ACTIVE,false,2023-10-15,2026-06-07,9999-12-31,true
864,PROD000903,Mamaearth onion shampoo 1710,Mamaearth,SKU-MAM-HAI-2172,CAT0078,Haircare,SUP0194,Bullseye Archery Equipment,Wholesaler,37318.0,30600.76,20885.32,3.9,2907,ACTIVE,true,2025-10-09,2026-06-07,9999-12-31,true
865,PROD000904,Johnson & Johnson body gel 4854,Johnson & Johnson,SKU-JOH-HAI-5022,CAT0078,Haircare,SUP0204,SwiftRun Athletic Footwear,Wholesaler,141440.0,107494.4,89950.57,4.1,7606,ACTIVE,false,2025-07-02,2026-06-07,9999-12-31,true
866,PROD000905,Pepe Jeans Slim Fit 3012,Pepe Jeans,SKU-PEP-WOM-6941,CAT0032,Women Clothing,SUP0196,AerobicFlex Yoga Brands,Marketplace Seller,116591.0,104931.9,85509.69,4.8,39043,ACTIVE,false,2026-02-04,2026-06-07,9999-12-31,true
868,PROD000907,Noise Wave 4360,Noise,SKU-NOI-HEA-4022,CAT0012,Headphones,SUP0158,ClearSkin Laser & Spa Supply,Distributor,21926.0,20829.7,13265.16,3.2,33659,OUT_OF_STOCK,true,2025-02-05,2026-06-07,9999-12-31,true
872,PROD000911,The Derma Co Matte 789,The Derma Co,SKU-THE-SKI-4238,CAT0071,Skincare,SUP0091,SteelLine Culinary Utensils,Distributor,60194.0,57184.3,35218.63,4.8,6646,ACTIVE,true,2024-12-11,2026-06-07,9999-12-31,true
873,PROD000913,Mamaearth Acne cream 7113,Mamaearth,SKU-MAM-SKI-3534,CAT0071,Skincare,SUP0140,MediCure Personal Hygiene,Retail Vendor,69594.0,61242.72,48773.25,3.2,49468,ACTIVE,true,2024-07-18,2026-06-07,9999-12-31,true
877,PROD000917,Realme Wave 171,Realme,SKU-REA-HEA-8103,CAT0012,Headphones,SUP0102,Classic Rugs & Carpets,Wholesaler,31876.0,22950.72,17809.72,4.2,17615,ACTIVE,true,2025-05-24,2026-06-07,9999-12-31,true
885,PROD000925,Adidas Runner 9382,Adidas,SKU-ADI-FOO-9980,CAT0043,Footwear,SUP0159,EcoFriendly Bamboo Brushes,Marketplace Seller,93814.0,87247.02,59455.34,3.2,30892,ACTIVE,true,2023-09-18,2026-06-07,9999-12-31,true
892,PROD000933,Dell Predator 8417,Dell,SKU-DEL-LAP-7917,CAT0009,Laptops,SUP0128,OmniChannel Inventory Partners,Marketplace Seller,139772.0,110419.88,81621.43,3.6,37441,ACTIVE,true,2024-09-28,2026-06-07,9999-12-31,true
894,PROD000935,Pepe Jeans Regular Fit 7520,Pepe Jeans,SKU-PEP-MEN-5834,CAT0020,Men Clothing,SUP0170,ExpressCargo Wholesale Traders,Wholesaler,139401.0,103156.74,77390.28,3.3,23504,ACTIVE,true,2026-04-02,2026-06-07,9999-12-31,true
896,PROD000938,Levis Slim Fit 8852,Levis,SKU-LEV-WOM-7967,CAT0032,Women Clothing,SUP0166,SpringFresh Body Sprays,Distributor,18444.0,13279.68,8426.0,4.9,15607,ACTIVE,true,2025-09-18,2026-06-07,9999-12-31,true
914,PROD000957,Alphax C83 6129,Alphax,SKU-ALP-FIT-1419,CAT0084,Fitness Equipment,SUP0058,Royal Heritage Textiles,Distributor,95005.0,86454.55,67304.97,2.7,38034,ACTIVE,true,2025-03-25,2026-06-07,9999-12-31,true
924,PROD000967,Boat AirBeat 8819,Boat,SKU-BOA-HEA-4100,CAT0012,Headphones,SUP0108,DreamSleep Mattress Co.,Distributor,38684.0,35589.28,22657.18,3.9,22175,ACTIVE,true,2024-12-06,2026-06-07,9999-12-31,true
951,PROD000995,Nykaa Cosmetics Acne cream 4683,Nykaa Cosmetics,SKU-NYK-SKI-3603,CAT0071,Skincare,SUP0156,GlowNation Beauty Merchants,Marketplace Seller,127650.0,84249.0,70781.02,4.8,36834,ACTIVE,true,2023-11-13,2026-06-07,9999-12-31,true
957,PROD001001,Pepe Jeans Regular Fit 7301,Pepe Jeans,SKU-PEP-WOM-7998,CAT0032,Women Clothing,SUP0012,ByteSize Gadgets Inc.,Marketplace Seller,51321.0,47728.53,37133.03,4.3,17017,OUT_OF_STOCK,false,2023-12-05,2026-06-07,9999-12-31,true
960,PROD001004,Peter England Regular Fit 5008,Peter England,SKU-PET-WOM-1037,CAT0032,Women Clothing,SUP0149,DermaCare Clinical Supplies,Wholesaler,60187.0,48149.6,32269.78,4.5,21396,ACTIVE,true,2025-10-03,2026-06-07,9999-12-31,true
965,PROD001009,Peter England Relaxed Fit 1131,Peter England,SKU-PET-MEN-7736,CAT0020,Men Clothing,SUP0093,FurnishCo Living Solutions,Retail Vendor,75779.0,54560.88,39101.27,2.9,9256,ACTIVE,true,2025-09-18,2026-06-07,9999-12-31,true
970,PROD001014,Samsung Redmi 2270,Samsung,SKU-SAM-MOB-1832,CAT0006,Mobiles,SUP0082,Modern Hosiery Wholesalers,Wholesaler,16134.0,15165.96,12848.09,4.6,24385,ACTIVE,true,2023-11-18,2026-06-07,9999-12-31,true
972,PROD001016,JBL Wave 9497,JBL,SKU-JBL-HEA-2263,CAT0012,Headphones,SUP0169,GlobalTrade Import Consortium,Distributor,17184.0,11513.28,9506.2,3.0,16693,ACTIVE,true,2026-04-17,2026-06-07,9999-12-31,true
975,PROD001019,Adidas pro-series 2146,Adidas,SKU-ADI-FIT-4623,CAT0084,Fitness Equipment,SUP0042,Vogue Apparel Wholesale,Wholesaler,42364.0,36856.68,28906.38,4.9,42052,DISCONTINUED,true,2025-12-23,2026-06-07,9999-12-31,true
976,PROD001020,Acer Victus 1368,Acer,SKU-ACE-LAP-4597,CAT0009,Laptops,SUP0217,Delhivery Sorting Base Alpha,Internal Warehouse Supplier,131273.0,114207.51,93019.53,4.6,21787,ACTIVE,true,2025-09-09,2026-06-07,9999-12-31,true
993,PROD001038,Peter England Relaxed Fit 5239,Peter England,SKU-PET-MEN-6843,CAT0020,Men Clothing,SUP0026,Vertex SmartHome Systems,Retail Vendor,140326.0,85598.86,60787.13,3.6,10816,ACTIVE,true,2024-07-09,2026-06-07,9999-12-31,true
995,PROD001040,Lenovo Victus 4412,Lenovo,SKU-LEN-LAP-2032,CAT0009,Laptops,SUP0055,SoleMate Shoe Manufacturers,Wholesaler,24141.0,15208.83,10843.15,4.9,49967,OUT_OF_STOCK,true,2025-06-01,2026-06-07,9999-12-31,true
1006,PROD001051,Spykar Slim Fit 1071,Spykar,SKU-SPY-MEN-8927,CAT0020,Men Clothing,SUP0143,OrganicRoots Wellness Hub,Marketplace Seller,79561.0,62057.58,52673.38,4.2,23855,ACTIVE,true,2025-07-13,2026-06-07,9999-12-31,true
1009,PROD001054,Lenovo Predator 4719,Lenovo,SKU-LEN-LAP-7711,CAT0009,Laptops,SUP0193,WildCountry Survival Kits,Distributor,148905.0,128058.3,105003.22,2.6,34944,ACTIVE,true,2025-08-15,2026-06-07,9999-12-31,true
1015,PROD001060,Motorola Redmi 8987,Motorola,SKU-MOT-MOB-9351,CAT0006,Mobiles,SUP0113,SwiftStorage Utility Boxes,Distributor,4203.0,2773.98,1965.94,4.3,772,OUT_OF_STOCK,true,2024-03-03,2026-06-07,9999-12-31,true
1031,PROD001077,Spykar Relaxed Fit 2843,Spykar,SKU-SPY-WOM-1147,CAT0032,Women Clothing,SUP0142,VelvetSkin Body Lotions,Wholesaler,105307.0,80033.32,51570.15,3.8,6954,ACTIVE,true,2025-05-19,2026-06-07,9999-12-31,true
1054,PROD001100,Acer ROG 7257,Acer,SKU-ACE-LAP-8416,CAT0009,Laptops,SUP0093,FurnishCo Living Solutions,Retail Vendor,123251.0,101065.82,67005.46,3.5,47760,ACTIVE,true,2024-09-17,2026-06-07,9999-12-31,true
1060,PROD001106,Nivia A13 7020,Nivia,SKU-NIV-FIT-7410,CAT0084,Fitness Equipment,SUP0167,Chennai Beauty Sortation Vault,Internal Warehouse Supplier,68858.0,43380.54,35405.44,4.3,5264,ACTIVE,true,2024-06-15,2026-06-07,9999-12-31,true
1072,PROD001119,Motorola infinity 5385,Motorola,SKU-MOT-MOB-7208,CAT0006,Mobiles,SUP0116,ModularKitchen Hardware Labs,Distributor,79509.0,57246.48,35123.95,,18446,ACTIVE,true,2026-05-11,2026-06-07,9999-12-31,true
1073,PROD001120,HRX Slim Fit 7968,HRX,SKU-HRX-WOM-8829,CAT0032,Women Clothing,SUP0117,EverLasting Plastics House,Wholesaler,38513.0,32736.05,24075.63,3.9,4686,ACTIVE,true,2024-11-21,2026-06-07,9999-12-31,true
1076,PROD001123,Nivia A13 3740,Nivia,SKU-NIV-FIT-2766,CAT0084,Fitness Equipment,SUP0152,Lotus Petals Cosmetics,Wholesaler,47397.0,44553.18,32712.29,2.7,11615,ACTIVE,true,2025-01-26,2026-06-07,9999-12-31,true
1082,PROD001129,Peter England Slim Fit 1668,Peter England,SKU-PET-MEN-7024,CAT0020,Men Clothing,SUP0178,IronMuscle Weightlifting Co,Wholesaler,43416.0,36469.44,22387.02,2.7,15440,ACTIVE,true,2024-03-20,2026-06-07,9999-12-31,true
1086,PROD001133,Lakmé Vitamin C Enriched 2282,Lakmé,SKU-LAK-SKI-7587,CAT0071,Skincare,SUP0029,TeleConnect Hardware Co.,Wholesaler,3616.0,2169.6,1698.05,3.4,12790,ACTIVE,true,2023-12-03,2026-06-07,9999-12-31,true
1093,PROD001140,Puma Runner 3909,Puma,SKU-PUM-FOO-2054,CAT0043,Footwear,SUP0045,Classic Threads Retailers,Retail Vendor,9812.0,7947.72,6688.01,3.6,10975,ACTIVE,true,2025-04-29,2026-06-07,9999-12-31,true
1116,PROD001163,Apple Predator 2623,Apple,SKU-APP-LAP-7028,CAT0009,Laptops,SUP0037,SuperConductor Supply Co,Wholesaler,110825.0,89768.25,67163.08,2.8,43830,ACTIVE,true,2023-07-05,2026-06-07,9999-12-31,true
